Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/recovery_status),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
0,0,1,26,10,25,1,77,26,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,27,50,0,1
0,0,1,28,10,28,1,84,27,80,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,28,30,57,0,1
0,0,1,26,10,26,1,78,27,81,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,26,30,58,0,1
0,0,0,25,10,25,1,82,25,75,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,27,0,5,5,6,6,25,26,58,0,1
0,0,1,28,10,28,1,74,27,86,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,28,31,56,0,1
0,0,1,22,10,23,1,70,23,66,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,23,1,5,5,4,4,22,31,50,0,1
0,0,1,26,10,25,1,78,26,78,0,0,10,10,10,0,0,10,10,0,10,0,8,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,29,56,0,1
0,0,0,27,10,27,1,79,27,80,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,27,0,5,5,5,5,27,29,59,0,1
0,0,1,27,10,28,1,83,27,82,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,6,6,27,32,60,0,1
0,0,1,25,10,25,1,75,25,75,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,25,28,54,0,1
0,0,1,25,10,24,1,75,25,75,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,1,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,4,4,25,22,55,0,1
0,0,0,27,10,22,1,78,21,72,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,27,0,5,5,5,5,27,30,46,0,1
0,0,1,25,10,31,1,76,31,82,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,6,6,25,27,55,0,1
0,0,1,26,10,25,1,79,26,79,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,29,53,0,1
0,0,1,26,10,26,1,76,25,76,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,4,4,26,30,55,0,1
0,0,1,24,10,24,1,75,25,70,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,23,1,5,5,5,5,24,29,55,0,1
0,0,1,27,9,28,1,81,27,86,0,0,10,9,9,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,28,1,5,5,6,6,28,29,59,0,1
0,0,0,21,11,20,1,72,20,71,0,0,2,3,3,0,0,2,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,23,0,5,5,4,4,20,27,40,0,1
0,0,0,25,8,25,1,80,29,82,0,0,0,0,0,0,0,0,8,0,10,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,5,27,0,11,11,5,6,25,14,54,0,1
0,0,3,31,9,31,1,76,28,75,0,0,0,0,0,0,0,0,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,27,3,5,5,5,4,31,25,60,0,1
0,0,2,26,10,26,1,80,26,80,0,0,0,0,0,0,0,0,11,1,11,0,5,10,0,0,0,0,0,0,0,0,1,0,7,10,0,0,0,0,0,0,0,0,0,1,7,26,2,6,5,5,5,26,32,57,0,1
0,0,0,19,9,19,1,55,19,56,0,0,9,9,9,0,0,9,9,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,19,0,6,7,4,4,19,26,42,0,1
0,0,1,33,10,33,1,95,23,91,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,31,1,5,5,5,6,33,33,55,0,1
0,0,0,20,10,20,1,65,29,67,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,21,0,5,5,5,4,20,25,54,0,1
0,0,3,31,10,31,1,95,32,95,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,32,3,5,5,6,6,31,31,62,0,1
0,0,1,17,10,17,1,71,17,61,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,23,1,5,5,5,5,17,33,46,0,1
0,0,2,34,10,35,1,82,34,93,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,28,2,5,5,5,5,35,27,65,0,1
0,0,0,20,10,20,1,60,20,60,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,5,20,0,5,5,4,4,19,29,44,0,1
0,0,1,28,10,27,1,84,28,83,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,28,1,5,5,5,5,28,29,61,0,1
0,0,1,26,10,26,1,75,25,76,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,32,55,0,1
0,0,1,27,10,27,1,84,28,83,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,27,29,58,0,1
0,0,1,28,10,28,1,81,27,82,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,28,31,57,0,1
0,0,1,23,10,23,1,69,23,69,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,23,24,51,0,1
0,0,1,26,10,27,1,80,27,81,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,30,52,0,1
0,0,1,27,8,26,1,81,27,80,0,0,8,8,8,0,0,8,8,0,7,0,6,9,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,5,27,1,8,8,5,5,27,26,43,0,1
0,0,0,24,10,25,1,73,24,73,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,24,0,5,5,5,5,25,27,51,0,1
0,0,1,26,10,25,1,75,25,75,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,25,30,55,0,1
0,0,1,22,10,22,1,66,22,66,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,22,1,5,5,4,4,22,27,49,0,1
0,0,1,31,10,31,1,95,32,95,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,32,1,5,5,6,6,31,33,69,0,1
0,0,1,25,10,25,1,75,25,74,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,25,26,50,0,1
0,0,1,22,10,23,1,67,22,68,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,22,1,5,5,5,5,23,30,48,0,1
0,0,0,22,10,28,1,87,22,84,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,3,10,0,0,0,0,0,0,0,0,0,0,5,28,0,5,5,5,5,21,28,56,0,1
0,0,1,33,10,26,1,78,33,81,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,33,31,64,0,1
0,0,0,1,5,1,0,17,1,11,0,0,4,4,4,0,0,4,4,0,6,0,7,4,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,5,5,0,9,9,1,1,1,17,5,0,0
0,0,2,50,1,50,2,136,50,142,0,0,0,0,0,0,0,0,4,0,10,0,6,3,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,5,46,2,13,13,9,9,50,25,89,0,2
0,0,0,9,9,9,1,25,9,35,0,0,8,8,8,0,0,8,8,0,10,0,6,8,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,5,11,0,11,11,2,2,9,23,24,0,0
0,0,0,27,0,25,1,22,0,94,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,32,0,12,12,5,4,25,18,54,0,2
0,0,1,31,6,33,1,152,56,72,0,0,6,6,6,0,0,6,10,0,8,0,7,10,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,5,24,1,8,8,6,7,32,24,64,0,0
0,0,1,31,4,32,1,95,33,94,0,0,3,3,3,0,0,3,8,0,6,0,7,6,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,5,32,1,9,9,6,6,32,31,67,0,2
0,0,0,16,8,15,1,58,16,55,0,0,8,8,8,0,0,8,8,0,9,0,5,8,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,0,0,0,0,0,0,0,5,17,0,9,9,3,3,16,27,37,0,0
0,0,1,35,7,35,1,96,36,95,0,0,6,6,6,0,0,6,6,0,9,0,6,7,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,5,33,1,12,12,4,5,35,34,64,0,2
0,0,1,16,5,14,1,78,20,75,0,0,4,4,4,0,0,4,8,0,8,0,6,7,0,0,0,0,0,0,0,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,5,27,1,10,10,5,5,28,27,59,0,1
0,0,1,35,8,37,1,81,30,78,0,0,7,7,7,0,0,7,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,5,26,1,8,8,7,6,23,26,63,0,1
0,0,0,14,7,14,1,73,21,76,0,0,7,7,7,0,0,7,10,0,8,0,7,8,0,0,0,0,0,0,0,0,0,2,3,9,0,0,0,0,0,0,0,0,0,0,5,25,0,8,8,3,4,21,33,50,0,1
0,0,1,23,2,23,1,51,23,57,0,0,1,1,1,0,0,1,4,0,5,0,6,5,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,5,17,1,12,12,4,4,23,32,45,0,0
0,0,1,38,6,38,1,105,31,103,0,0,6,6,6,0,0,6,8,0,10,0,6,8,0,0,0,0,0,0,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,5,36,1,6,6,8,7,31,31,71,0,2
0,0,1,30,10,30,1,78,30,80,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,30,28,61,0,1
0,0,1,28,10,29,1,85,28,85,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,28,1,7,7,6,6,28,32,61,0,1
0,0,2,18,10,17,1,55,17,51,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,18,2,5,5,3,3,18,28,40,0,0
0,0,2,30,10,30,1,91,32,91,0,0,1,1,1,0,0,1,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,5,30,2,5,5,6,6,30,29,66,0,2
0,0,0,30,10,30,1,87,29,90,0,0,0,0,0,0,0,0,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,5,30,0,5,5,6,6,30,27,59,0,1
0,0,2,21,10,22,1,64,21,65,0,0,0,0,0,0,0,0,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,21,2,5,5,4,4,21,25,47,0,1
0,0,1,8,5,7,1,34,7,32,0,0,0,0,0,0,0,0,6,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,5,11,1,7,7,2,2,8,11,20,0,0
0,0,0,5,1,5,0,31,6,29,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,10,0,14,14,1,1,5,22,16,0,0
0,0,2,12,0,12,0,34,22,49,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,15,2,12,12,3,3,12,24,24,0,1
0,0,1,0,0,0,1,22,11,23,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,8,1,12,12,0,3,0,17,22,0,0
0,0,1,36,0,36,0,40,15,47,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,12,1,12,12,0,2,36,20,29,0,1
0,0,2,15,0,15,0,40,10,49,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,16,2,12,12,7,3,15,22,32,0,0
0,0,0,24,1,27,2,49,33,70,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,5,24,0,14,14,5,7,0,20,80,0,1
0,0,0,84,0,90,4,228,83,279,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,91,0,12,12,16,16,114,21,187,0,3
0,0,0,51,6,40,1,223,47,121,0,0,0,0,0,0,0,0,8,0,10,0,6,8,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,5,47,0,6,6,12,9,45,31,90,0,3
0,0,1,26,10,28,1,78,27,82,0,0,0,0,0,0,0,0,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,26,35,60,0,1
0,0,2,22,10,22,1,70,23,65,0,0,0,0,0,0,0,0,8,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,1,6,21,2,7,7,4,4,22,25,50,0,0
