Counter(/clock),Mean_Consecutive(/clock),Counter(/host_diagnostic),Mean_Consecutive(/host_diagnostic),Counter(/joint_states),Mean_Consecutive(/joint_states),Counter(/kinect2/qhd/camera_info),Mean_Consecutive(/kinect2/qhd/camera_info),Counter(/kinect2/qhd/image_color/compressed),Mean_Consecutive(/kinect2/qhd/image_color/compressed),Counter(/kinect2/qhd/image_color/theora),Mean_Consecutive(/kinect2/qhd/image_color/theora),Counter(/mobile_base_controller/cmd_vel),Mean_Consecutive(/mobile_base_controller/cmd_vel),Counter(/mobile_base_controller/odom),Mean_Consecutive(/mobile_base_controller/odom),Counter(/move_base/NavfnROS/plan),Mean_Consecutive(/move_base/NavfnROS/plan),Counter(/move_base/TebLocalPlannerROS/global_plan),Mean_Consecutive(/move_base/TebLocalPlannerROS/global_plan),Counter(/move_base/TebLocalPlannerROS/local_plan),Mean_Consecutive(/move_base/TebLocalPlannerROS/local_plan),Counter(/move_base/TebLocalPlannerROS/teb_markers),Mean_Consecutive(/move_base/TebLocalPlannerROS/teb_markers),Counter(/move_base/TebLocalPlannerROS/teb_poses),Mean_Consecutive(/move_base/TebLocalPlannerROS/teb_poses),Counter(/move_base/feedback),Mean_Consecutive(/move_base/feedback),Counter(/move_base/global_costmap/footprint),Mean_Consecutive(/move_base/global_costmap/footprint),Counter(/move_base/local_costmap/costmap),Mean_Consecutive(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Mean_Consecutive(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Mean_Consecutive(/move_base/local_costmap/footprint),Counter(/move_base/status),Mean_Consecutive(/move_base/status),Counter(/nav_vel),Mean_Consecutive(/nav_vel),Counter(/node_diagnostic),Mean_Consecutive(/node_diagnostic),Counter(/odometry/filtered),Mean_Consecutive(/odometry/filtered),Counter(/pan_tilt_trajectory_controller/follow_joint_trajectory/status),Mean_Consecutive(/pan_tilt_trajectory_controller/follow_joint_trajectory/status),Counter(/pan_tilt_trajectory_controller/point_head_action/status),Mean_Consecutive(/pan_tilt_trajectory_controller/point_head_action/status),Counter(/pan_tilt_trajectory_controller/state),Mean_Consecutive(/pan_tilt_trajectory_controller/state),Counter(/particlecloud),Mean_Consecutive(/particlecloud),Counter(/scan),Mean_Consecutive(/scan),Counter(/tf),Mean_Consecutive(/tf),linear velocity x,angular velocity z,Threads(/amcl),MeanLoadCPU(/amcl),Threads(/twist_mux),MeanLoadCPU(/twist_mux),Threads(/robot_state_publisher),MeanLoadCPU(/robot_state_publisher),Threads(/move_base),MeanLoadCPU(/move_base),Threads(/map_odom_broadcaster),MeanLoadCPU(/map_odom_broadcaster),matansar(MaxCPU0),matansar(MinCPU0),matansar(MeanCPU0),matansar(StdCPU0),matansar(MaxCPU1),matansar(MinCPU1),matansar(MeanCPU1),matansar(StdCPU1),matansar(MaxCPU2),matansar(MinCPU2),matansar(MeanCPU2),matansar(StdCPU2),matansar(MaxCPU3),matansar(MinCPU3),matansar(MeanCPU3),matansar(StdCPU3)
1087,0.000730438,2,0.374351978,55,0.014811167,14,0.048416468,11,0.076145411,12,0.071828625,5,0.178347766,54,0.014954225,0,0,6,0.140607023,5,0.177408993,11,0.068461418,5,0.178620756,5,0.176335514,5,0.169702768,3,0.294433594,0,0,6,0.160922956,5,0.168046236,5,0.178749263,20,0.019832097,33,0.024048813,6,0.145066166,6,0.152780581,54,0.014996169,3,0.311240435,11,0.073896503,143,0.005666718,0.3,0.138871713,8,20.72999969,6,2.579999971,6,4.409999943,11,13.90999994,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
944,0.001057911,2,0.531100988,48,0.020593978,16,0.063109064,9,0.106020004,9,0.10548687,5,0.213500977,48,0.020588023,0,0,5,0.211001515,5,0.213427484,10,0.094849798,5,0.212682724,5,0.20954901,5,0.211449504,2,0.41722703,0,0,4,0.210723639,5,0.212416053,5,0.21246773,20,0.027953901,29,0.035150681,5,0.207912743,4,0.211806377,47,0.021011917,2,0.409962177,10,0.107123454,118,0.008420009,0.258427087,0.15,8,6.109090978,6,3.481818199,6,6.281818303,11,15.85454551,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
904,0.001106342,2,0.562844038,44,0.021513418,12,0.061630748,9,0.111388266,9,0.111761481,4,0.221858978,44,0.021511649,0,0,4,0.225786686,4,0.224069357,8,0.096827439,4,0.225195964,4,0.226411978,4,0.226378361,2,0.676612854,1,0,5,0.222244263,4,0.225718021,4,0.222943306,20,0.029704997,27,0.036757891,4,0.224630992,5,0.223426998,45,0.02210539,2,0.447865963,9,0.111052364,114,0.008659213,0.295502983,0.15,8,6.690000057,6,3.5,6,4.630000019,11,18.88000002,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
936,0.001068741,2,0.542825937,47,0.021150522,12,0.078923984,10,0.108148681,9,0.104964375,5,0.213582218,47,0.020995995,0,0,5,0.215443015,5,0.213695765,10,0.095050202,5,0.213869751,5,0.217661023,5,0.217566252,3,0.324763417,0,0,4,0.216165304,5,0.217056751,5,0.21385175,20,0.02884969,28,0.03623482,5,0.214109242,5,0.215804756,47,0.021337913,3,0.424217939,9,0.107260257,116,0.008426662,0.254296801,0.15,8,6.739999962,6,3.859999943,6,4.730000019,11,17.14999981,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
929,0.001074172,2,0.540380001,47,0.021044456,12,0.078929728,9,0.107794881,10,0.106349203,5,0.213640034,47,0.021123109,0,0,4,0.212090333,5,0.213552535,10,0.094146887,5,0.213636518,5,0.216620266,5,0.217820287,2,0.444278002,1,0,5,0.216098249,5,0.216056526,5,0.213699996,20,0.028498474,27,0.036274543,4,0.214956999,4,0.217951377,47,0.02147672,2,0.403256893,9,0.10683313,116,0.008456947,0.297091791,0.15,8,8.355555534,6,2.200000021,6,5.32222218,11,16.87777795,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
920,0.001084963,2,0.527547836,46,0.021436665,14,0.059100628,9,0.10930264,9,0.108875245,4,0.221047004,46,0.021420844,0,0,5,0.221862733,4,0.221278032,8,0.09679297,4,0.220939954,4,0.220805645,4,0.219154994,3,0.326936007,0,0,5,0.217977524,4,0.219587723,4,0.220290661,20,0.028924164,28,0.036036818,5,0.21947825,5,0.218732476,45,0.021685866,2,0.451383829,10,0.108585993,119,0.008435049,0.291560137,0.15,8,5.118181836,6,4.236363671,6,4.300000017,11,16.49090906,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
922,0.001077604,1,0,45,0.021342706,16,0.065726598,10,0.108731773,9,0.108585238,5,0.217516541,45,0.021326591,0,0,5,0.21821624,5,0.217645288,10,0.096855773,5,0.217362761,5,0.214331746,5,0.216304541,2,0.450126886,0,0,4,0.218327999,5,0.216130257,5,0.217525482,10,5.22E-06,27,0.035952852,5,0.21762675,4,0.217567682,47,0.021463845,3,0.444687963,9,0.109071255,117,0.008345518,0.280225184,0.15,8,7.349999905,6,4.950000048,6,7.125,11,19.77499986,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
913,0.001085461,2,0.554546118,46,0.021524265,14,0.060127992,9,0.110064477,9,0.109852016,4,0.219336589,47,0.02120174,0,0,4,0.218450387,4,0.219281673,8,0.094055857,4,0.219330311,4,0.214517355,4,0.21919934,2,0.429409027,0,0,5,0.218967497,5,0.219229043,4,0.221790711,20,0.029216264,29,0.035352537,4,0.217334668,5,0.220162213,45,0.021992136,2,0.43065691,9,0.109156013,116,0.008605696,0.3,0.15,8,7.219999981,6,2.869999981,6,4.469999981,11,14.48000002,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
942,0.001055912,2,0.527152061,48,0.020666254,12,0.06851736,9,0.108050495,10,0.10785124,5,0.212900519,47,0.021039787,0,0,5,0.214118719,5,0.213158727,10,0.095567677,5,0.21286428,5,0.213576257,5,0.212000012,3,0.420068502,0,0,5,0.211818457,4,0.209599654,5,0.212463796,20,0.028426108,27,0.036469184,5,0.21243453,5,0.211785495,48,0.020900407,2,0.392377853,9,0.105751395,117,0.008468276,0.3,0.117233323,8,6.07272729,6,3.836363619,6,4.990909056,11,16.06363652,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
672,0.001176005,1,0,33,0.022967093,10,0.07919044,7,0.119689027,6,0.125109816,3,0.241160035,33,0.022896811,0,0,3,0.241661072,3,0.242362499,6,0.097488165,3,0.243615031,3,0.23961854,4,0.2350444,1,0,0,0,3,0.24693954,4,0.238980293,3,0.243474483,10,0.00069144,21,0.037926304,3,0.247223973,3,0.251658559,33,0.023839876,1,0,7,0.118788997,87,0.009009103,0.3,0.056219607,8,7.350000143,6,2.325000048,6,2.5,11,17.17499995,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
1020,0.000767648,3,0.386924505,52,0.015266549,14,0.056295927,10,0.082257456,11,0.078031707,5,0.145766735,50,0.015322612,0,0,5,0.143756032,5,0.146357238,10,0.06422321,5,0.145838737,5,0.145639479,5,0.190443516,3,0.335480452,0,0,5,0.167633712,5,0.18389076,5,0.145057201,30,0.02705565,31,0.025928966,5,0.148781538,5,0.158320963,51,0.015490799,3,0.235611558,10,0.078346438,133,0.005867024,0.3,-0.10509937,8,48.63333302,6,3.313333352,6,5.080000051,11,11.85333341,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
881,0.001133801,1,0,43,0.022609739,14,0.061972306,9,0.113483876,8,0.109866994,5,0.228592753,45,0.022345955,0,0,5,0.227876008,5,0.227976501,10,0.101593547,5,0.22806555,5,0.227357209,4,0.223066012,2,0.456700087,0,0,4,0.225995302,4,0.219068686,5,0.22803849,10,0.000122997,26,0.038623276,5,0.227650523,5,0.229218245,44,0.022702278,2,0.429697037,9,0.112353116,110,0.008892707,0.3,-0.091364096,8,57.43999844,6,3.6,6,3.560000038,11,11.08000011,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
867,0.001152655,2,0.58109498,44,0.022786301,14,0.071066159,9,0.114721268,9,0.112991512,4,0.234405359,44,0.022267159,0,0,4,0.235512654,4,0.23426501,8,0.100458281,4,0.234338363,4,0.235033989,4,0.237173637,2,0.453216791,0,0,5,0.229839265,4,0.220614354,4,0.234309673,20,0.030584737,26,0.03846736,4,0.230360667,4,0.233223041,43,0.023067332,2,0.483421087,9,0.116593003,115,0.008681877,0.3,0.050808676,8,72.79090985,6,3.43636374,6,4.754545472,11,12.20909093,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
877,0.001122332,2,0.558784962,44,0.022582952,14,0.052525704,8,0.108715432,9,0.110019624,5,0.222011268,44,0.022177397,0,0,5,0.221949995,5,0.221768498,10,0.098995315,5,0.222750008,5,0.22419703,5,0.222866535,3,0.336148024,0,0,4,0.224132617,5,0.225122452,5,0.222617745,20,0.02967005,27,0.037072613,5,0.222869992,4,0.223470688,45,0.022468139,2,0.481160879,9,0.111315995,120,0.008335472,0.3,-0.052430396,8,63.99999886,6,3.730000019,6,4.469999981,11,11.61999998,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
898,0.001106931,2,0.318887949,45,0.021971388,12,0.061980443,9,0.112586737,9,0.112445265,4,0.227583965,45,0.021832455,0,0,4,0.227029324,4,0.228060961,8,0.097509589,4,0.227962335,4,0.225871007,4,0.226479371,2,0.115652084,0,0,5,0.221083045,4,0.229797999,4,0.227346341,20,0.017140953,27,0.036671042,4,0.227470636,5,0.222815752,45,0.02226234,3,0.311757445,9,0.11138013,117,0.008536154,0.3,0.051028904,8,18.68999977,6,3.740000057,6,5.539999962,11,11.86000013,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
921,0.001083052,1,0,46,0.021343825,18,0.058319414,10,0.109282123,9,0.108585,5,0.220305979,46,0.02162198,0,0,5,0.219292998,5,0.220597506,10,0.098001215,5,0.219817996,5,0.218056738,5,0.217833042,2,0.45483613,0,0,4,0.217487733,5,0.216552973,5,0.22066927,10,0.000139316,27,0.036952771,5,0.221224964,4,0.216100295,45,0.022008777,3,0.431124449,9,0.110037744,116,0.008424939,0.3,-0.141015093,8,6.674999714,6,2.325000048,6,4.449999809,11,13.2750001,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
928,0.00107639,2,0.552109003,47,0.02088624,12,0.069745822,9,0.109847993,9,0.108416378,4,0.216545979,47,0.020860501,0,0,4,0.216557344,4,0.215385358,8,0.092644419,4,0.216137648,4,0.220071634,5,0.212423027,3,0.431753039,0,0,5,0.21593225,5,0.211742282,4,0.216474374,20,0.029736682,27,0.036351231,4,0.216891686,5,0.214041471,47,0.021276106,2,0.381143808,9,0.10808599,118,0.008127378,0.3,-0.09341701,8,7.459999943,6,3.960000038,6,4.780000019,11,14.02999992,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
924,0.001075076,2,0.553829908,45,0.022176634,16,0.058656406,9,0.109884501,10,0.108119329,5,0.221637785,45,0.021972613,0,0,5,0.22106421,5,0.218859255,10,0.097284344,5,0.221387982,5,0.220013976,4,0.219018698,3,0.436391473,0,0,5,0.218278766,4,0.218805631,5,0.221420765,20,0.02951484,28,0.036067927,5,0.218452752,5,0.217984021,46,0.021899403,2,0.394693136,9,0.109875023,116,0.008540199,0.3,-0.055269316,8,6.345454563,6,2.754545472,6,5.254545559,11.5,15.08181832,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
907,0.001094046,2,0.557315826,45,0.021762095,12,0.071147724,9,0.113390744,9,0.113971382,4,0.223005692,45,0.021925092,0,0,4,0.222989003,4,0.222928365,8,0.095729998,4,0.222939014,5,0.219575226,5,0.221102476,2,0.212428093,0,0,4,0.223625263,5,0.219004989,4,0.222549677,20,0.03015458,27,0.036647577,4,0.220482667,4,0.225294669,45,0.022223223,3,0.432027578,9,0.111625254,113,0.008577856,0.3,-0.055056353,8,6.400000095,6,4.090000057,6,4.710000038,11,15.83000031,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
920,0.001084853,2,0.5494349,47,0.021082562,12,0.068841002,9,0.106906503,9,0.107436866,5,0.214631975,47,0.021129888,0,0,5,0.211562216,5,0.214626253,10,0.095233228,5,0.215165496,4,0.21995767,4,0.217791716,3,0.439083457,0,0,5,0.219572246,4,0.215591669,5,0.214463532,20,0.028914527,28,0.036298037,5,0.21638453,5,0.217740536,46,0.021877601,2,0.390513182,9,0.108283132,117,0.008283819,0.3,0.046524686,8,6.444444444,6,3.299999979,6,5.388888889,11,16.96666654,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
919,0.001079501,2,0.520823956,45,0.021152588,16,0.065162738,9,0.110288978,9,0.10997501,5,0.215449214,45,0.021189977,0,0,5,0.215723217,5,0.215385497,10,0.09561189,5,0.215638697,5,0.214728773,5,0.21206975,2,0.42108798,0,0,4,0.21533529,5,0.213302016,5,0.215571225,20,0.027487316,27,0.035720541,5,0.213216245,4,0.215592066,46,0.021664423,2,0.435627937,10,0.108900891,118,0.008468343,0.3,-0.05257676,8,7.65,6,3.9,6,4.7,11,17.82999983,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
922,0.001075973,1,0,45,0.021577337,14,0.058721707,10,0.107224332,9,0.108294487,4,0.217906634,47,0.021541409,0,0,4,0.217646043,4,0.21768864,8,0.093377726,4,0.217630943,4,0.215203683,4,0.216355006,3,0.320128441,0,0,5,0.216942787,5,0.216223717,4,0.217349609,10,0.00010599,28,0.035850852,4,0.218252977,5,0.216603994,46,0.021504911,3,0.427990437,9,0.108856112,119,0.008334408,0.3,-0.096765641,8,7.159999847,6,3.480000114,6,5.5,12,12.48000031,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
904,0.001089764,2,0.539006948,46,0.02178962,14,0.06835446,9,0.111519009,9,0.108247519,5,0.219357967,45,0.021895224,0,0,5,0.222185791,5,0.220795751,10,0.098550876,5,0.221464515,5,0.220947981,5,0.221657276,2,0.438030005,0,0,4,0.214899302,4,0.217427651,5,0.220649779,20,0.028317577,28,0.036139153,5,0.221434712,5,0.221298516,45,0.022191205,1,0,9,0.112377256,114,0.008673716,0.3,0.10564991,8,5.772727359,6,2.42727271,6,5.318181905,11,17.34545474,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
847,0.001175967,2,0.590023041,43,0.022631906,12,0.074489442,8,0.115494864,8,0.123290403,4,0.232616981,42,0.022777127,0,0,4,0.233311653,4,0.23289307,8,0.100300857,4,0.233494997,4,0.233393987,4,0.236560027,2,0.472615004,0,0,5,0.233961999,4,0.232827346,4,0.23283871,20,0.031951791,25,0.040068001,4,0.231549978,4,0.234043996,43,0.023489549,2,0.403014183,8,0.114754711,116,0.00838247,0.298599075,0.15,8,54.56000032,6,3.430000019,6,3.430000019,11,14.13000011,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
585,0.001136046,1,0,29,0.02247864,10,0.063790215,6,0.113966799,7,0.104805032,3,0.229454994,30,0.02234662,0,0,3,0.227409005,3,0.223176003,6,0.089243031,3,0.232427001,3,0.230342984,3,0.22895205,2,0.460391045,0,0,3,0.230184913,3,0.22864151,3,0.22964406,10,0.00069756,17,0.03803955,3,0.231381059,3,0.225154042,29,0.022940287,2,0.509160042,6,0.113908005,72,0.009117634,0.265488749,0.15,8,64.07500029,6,4.399999857,6,6.524999857,11,12.97500014,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
1165,0.000777853,2,0.378619909,59,0.015393586,18,0.050277892,12,0.078652187,11,0.078731894,6,0.168752623,58,0.015651929,0,0,6,0.166682577,6,0.16757021,12,0.076515176,6,0.16688838,6,0.164693785,6,0.157139635,2,0.492047071,1,0,5,0.175215244,6,0.155491209,6,0.167659187,20,0.020306274,35,0.025515591,6,0.167682362,6,0.179520226,58,0.015621754,3,0.234346509,12,0.07814364,154,0.005908746,0.260230261,0.15,8,46.27999992,6,3.520000076,6,4.50999999,11,16.01999989,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
875,0.001136413,2,0.554519176,45,0.022189769,14,0.058857001,9,0.10869813,10,0.110466003,4,0.217478275,45,0.021470503,0,0,4,0.217724721,4,0.218128284,8,0.094280992,4,0.217762311,4,0.217165391,5,0.220687032,3,0.438463926,0,0,5,0.219922006,5,0.221361279,4,0.217463652,20,0.029327581,28,0.035738186,4,0.219654004,4,0.219836315,46,0.022097243,3,0.44530952,9,0.109785855,118,0.008530794,0.149256445,0.15,8,6.909090909,6,3.281818217,6,5.072727203,11,15.29090899,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
951,0.001049337,2,0.564514875,46,0.021597799,14,0.069055924,9,0.111872256,8,0.113451549,5,0.220753789,46,0.021892309,0,0,5,0.22052753,5,0.220989764,10,0.098405335,5,0.221110284,5,0.21952498,4,0.226932685,1,0,1,0,4,0.225118717,4,0.224201361,5,0.220981777,20,0.03067063,28,0.036563847,5,0.222112,5,0.219810247,45,0.022055182,2,0.44997406,9,0.111523241,115,0.008663035,-0.02392094,0.15,8,6.219999981,6,2.589999962,6,4.45,11,16.31999998,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
939,0.001059826,2,0.538352966,46,0.020570866,13,0.078959823,9,0.10690099,10,0.105922328,5,0.211946964,47,0.021173757,0,0,5,0.212549984,5,0.211643755,10,0.094148662,5,0.212036729,5,0.210054994,5,0.211028993,0,0,2,0.426565886,5,0.210908771,5,0.210814774,5,0.212760985,20,0.028411213,27,0.036133115,5,0.211075783,4,0.2136844,48,0.021052168,2,0.426802874,10,0.104985237,121,0.008151307,0.013308217,0.15,8,7.770000076,6,4.75,6,5.830000114,11,18.26000013,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
908,0.00108876,2,0.532731056,46,0.021654733,15,0.061997005,10,0.110488229,9,0.11205712,4,0.213267724,45,0.021133591,0,0,4,0.212290049,4,0.213581006,8,0.091562578,4,0.21370403,4,0.21803236,4,0.21465071,0,0,3,0.440112472,5,0.221880734,4,0.217663685,4,0.213300943,20,0.028051841,27,0.036664724,4,0.221115271,5,0.222007275,45,0.022299794,1,0,9,0.110514253,113,0.008751901,0.200969751,0.15,8,15.70000048,6,3.019999981,6,3.900000095,11,16.4000001,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
891,0.001119346,2,0.551957846,44,0.022068373,12,0.072292198,8,0.114386865,9,0.114746392,5,0.224344254,44,0.022388602,0,0,5,0.224457979,5,0.22503376,10,0.100024462,5,0.224243045,5,0.22690475,5,0.225985229,1,0,1,0,4,0.226480961,5,0.22617048,5,0.224794745,20,0.029568522,27,0.036969001,5,0.227167249,4,0.227830331,44,0.022580468,3,0.466145515,8,0.112448284,121,0.008256668,0.0471756,0.15,8,65.12222089,6,2.766666677,6,4.933333397,11,18.75555558,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
865,0.001155482,1,0,42,0.022979684,12,0.073545716,9,0.116020739,9,0.11536473,4,0.229883273,44,0.022857001,0,0,4,0.230781396,4,0.230911334,8,0.099158015,4,0.230870326,4,0.227698962,4,0.222888311,1,0,1,0,5,0.230221748,4,0.229544322,4,0.22946771,10,4.77E-06,26,0.039497356,4,0.22723031,5,0.231287479,44,0.023080116,3,0.310698032,9,0.116742015,111,0.009033073,-0.046855552,0.15,8,58.46666654,6,3.083333333,6,5.683333397,11,12.98333327,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
929,0.001075933,2,0.538912058,47,0.020904417,12,0.070650534,9,0.108262002,9,0.108705223,5,0.212592244,47,0.021107368,0,0,5,0.212960005,5,0.213607728,10,0.094517125,5,0.212926507,5,0.212690771,5,0.215334237,0,0,3,0.429973602,4,0.214302301,5,0.217097044,5,0.212914228,20,0.028174212,28,0.0353397,5,0.212211013,4,0.214211941,46,0.021626043,2,0.409429073,9,0.107736617,118,0.00806166,0.075771009,0.15,8,32.16666688,6,3.122222159,6,4.411111196,11,15.07777765,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
927,0.001077429,2,0.535675049,48,0.020541891,14,0.066053391,10,0.10667944,9,0.106997371,4,0.212772051,45,0.02100109,0,0,4,0.212462982,4,0.212643941,8,0.090690987,4,0.213552713,4,0.208222946,4,0.214856068,0,0,2,0.435571194,5,0.216096997,4,0.215091387,4,0.211679697,20,0.028383167,28,0.036296562,4,0.214558283,5,0.215142787,46,0.0211746,2,0.395787001,10,0.10666932,121,0.008287317,0.268903797,0.15,8,6.780000019,6,3.960000038,6,4.880000019,11,17.63000002,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
922,0.001085161,2,0.569212914,47,0.021495565,14,0.067490009,9,0.10972324,9,0.110812873,5,0.219581008,47,0.021365586,0,0,5,0.217961013,5,0.21835953,10,0.097494099,5,0.217488527,5,0.218561947,5,0.218464971,2,0.421278,0,0,4,0.220784664,5,0.218132257,5,0.217976213,20,0.029916211,27,0.03650039,5,0.217259288,5,0.217465281,47,0.021705477,2,0.441356897,9,0.108746648,117,0.008575121,0.292963984,0.15,8,6.727272814,6,3.354545507,6,5.027272831,11,15.10909081,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
915,0.001091347,2,0.556905985,44,0.02184549,14,0.067342611,9,0.109089136,10,0.108522097,4,0.214970032,45,0.021818708,0,0,4,0.214821339,4,0.214615027,8,0.092360428,4,0.215177059,4,0.215708733,5,0.216232002,3,0.438753963,0,0,5,0.219371021,5,0.218589485,4,0.214905024,20,0.029411316,28,0.034849335,4,0.21357433,4,0.218791008,45,0.021923249,3,0.430290461,9,0.10780701,122,0.008151322,0.3,0.15,8,5.660000038,6,3.780000019,6,5.7,11.5,16.06000004,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
864,0.001157334,1,0,43,0.022669616,10,0.090312772,9,0.112910628,8,0.118745702,5,0.231592953,43,0.022557429,0,0,5,0.231637239,5,0.230918467,10,0.103422112,5,0.232544005,5,0.233320236,4,0.224982977,2,0.444369078,0,0,4,0.224992673,4,0.227383693,5,0.231654525,10,1.72E-05,26,0.038170519,5,0.232190251,4,0.225505352,43,0.023213432,2,0.508068085,9,0.11626485,112,0.00886291,0.3,0.02321362,8,7.079999733,6,1.9,6,3.419999886,11,12.2,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
